clean_comp_id,comp_id,source_system,source_file,source_record_id,transaction_quarter,execution_date,commencement_date,expiration_date,lease_term_months,lease_term_text,tenant,property_name,address,city,state,market,submarket,building_id,match_status,matched_property_name,building_size_sf,transaction_sf,transaction_type,starting_rent_psf,current_rent_psf,est_starting_rent_today_psf,net_effective_rent_psf,rent_type,rent_escalation,free_rent_months,ti_value_psf,work_type,sublease,building_class,clear_height,ground_level_doors,loading_docks,year_built,year_renovated,lot_size_acres,landlord,landlord_brokerage,landlord_brokers,tenant_brokerage,tenant_brokers,industry,comments,concessions_notes,data_quality_score,duplicate_group_size,merged_sources,dashboard_include,building_profile_enrichment
COMP-00081,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-08-to-12-31-13-81,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13-81,2011 - Q2,2011-04-12,2011-04-12,2013-05-11,25.0,,,245 W Commercial Ave,245 W Commercial Ave,Moonachie,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,62200,New Lease,3.75,,,,NNN,,1.0,,,False,B,,,,,,,Prologis,,,Jones Lang LaSalle,,,,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,False,False
COMP-00082,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-08-to-12-31-13-82,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13-82,2011 - Q2,2011-05-01,2011-05-01,2026-04-30,180.0,,,9355 Blue Grass Rd - Penn Jersey (PJP),9355 Blue Grass Rd,Philadelphia,,Philadelphia,Philadelphia County,,Unmatched to 150K master building,,,255336,New Lease,6.9,,,,NNN,Rent Bump Percent = 2.00%/1y,,,,False,A,,,,,,,KKR & Co. Inc.,,,,,,Build-to-suit transaction.,,9,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,False,False
COMP-00083,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-08-to-12-31-13-83,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13-83,2011 - Q2,2011-05-01,2011-09-01,2041-08-31,360.0,,Macy's,140 State St - Macys Parade Studio,140 State St,Moonachie,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,71000,New Lease,13.0,,,,,,,,,False,B,,,,,,,Russo Development LLC,,,,,Retail,Rent Escalation Yr1 :$13.00 sf,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,False,False
COMP-00085,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-08-to-12-31-13-85,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13-85,2011 - Q2,2011-06-01,2011-10-01,2021-09-30,120.0,,"Coloredge, Inc.",190 Jony Dr,190 Jony Dr,Carlstadt,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,77000,New Lease,8.4,,,,NNN,"Rent Schedule: 0.0/5 months, 8.4/60 months, 9.05/60 months",5.0,,,False,C,,,,,,,Link Logistics Real Estate,,,,,"Technology, Advertising, Media, and Information",,,12,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,False,False
COMP-00086,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-08-to-12-31-13-86,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13-86,2011 - Q2,2011-06-01,2011-10-01,2021-09-30,120.0,,"Coloredge, Inc.",190 Jony Dr,190 Jony Dr,Carlstadt,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,77421,Other,8.4,,,,NNN,"Rent Schedule: 8.4/60 months, 9.5/60 months",,,,False,C,,,,,,,Blackstone Group,,,,,"Technology, Advertising, Media, and Information",,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,False,False
COMP-00087,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-08-to-12-31-13-87,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13-87,2011 - Q2,2011-06-01,2011-10-01,2021-09-30,120.0,,Prestige Toyota-NY,16 Mckee Dr - FM-16,16 Mckee Dr,Mahwah,NJ,Northern New Jersey,Bergen North,,Unmatched to 150K master building,,,108103,Other,5.48,,,,NNN,,,,,False,B,,,,,,,Faropoint,,,,,Retail,,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,False,False
COMP-00089,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-08-to-12-31-13-89,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13-89,2011 - Q3,2011-07-01,2011-11-01,2015-01-31,39.0,,Velocity Express,200-250 Central Ave,200-250 Central Ave,Teterboro,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,60000,New Lease,7.0,,,,Net,,3.0,,,False,B,,,,,,,Prologis,,,,,,,,12,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,False,False
COMP-00090,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-08-to-12-31-13-90,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13-90,2011 - Q3,2011-07-06,2011-07-06,2016-06-05,59.0,,National Retail Systems Inc,2400 83rd St,2400 83rd St,North Bergen,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,200000,New Lease,5.25,,,,NNN,,,,,False,B,,,,,,,"Hartz Mountain Industries, Inc.",,,,,Transportation,"2,400 SF of office. LL ate the rest of the office SF'age",,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,False,False
COMP-00092,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-08-to-12-31-13-92,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13-92,2011 - Q3,2011-09-01,2012-01-01,2021-12-31,120.0,,Marine Container Services Inc,414-434 Avenue P,414-434 Avenue P,Newark,NJ,Northern New Jersey,Newark,,Unmatched to 150K master building,,,130000,Other,5.75,,,,,Rent Bump Percent = 3.00%/1y,3.0,,,False,C,,,,,,,MA Sons,,,,,Transportation,,,12,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,False,False
COMP-00094,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-08-to-12-31-13-94,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13-94,2011 - Q3,2011-09-01,2012-01-01,2018-03-31,75.0,,S&D Transfer Inc,2559 Route 130 - Golden Plaza,2559 Route 130,Cranbury,NJ,Northern New Jersey,Exit 8A,,Unmatched to 150K master building,,,250499,New Lease,3.7,,,,NNN,,6.0,0.29,,False,B,,,,,,,,,,,,Transportation,75000,,12,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,False,False
COMP-00097,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-08-to-12-31-13-97,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13-97,2011 - Q3,2011-09-26,2012-01-26,2018-02-25,73.0,,Dynamic International USA,2501 71st St - Dynamic Worldwide HQ,2501 71st St,North Bergen,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,165090,New Lease,4.75,,,,,,4.0,0.06,,False,B,,,,,,,"L&B Institutional Property Managers, Inc.",,,,,Transportation,6000k sf of refrigeration,,13,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,False,False
COMP-00098,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-08-to-12-31-13-98,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13-98,2011 - Q4,2011-10-01,2012-02-01,2022-01-31,120.0,,Jet Distribution Services Inc,200-250 Central Ave,200-250 Central Ave,Teterboro,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,102214,New Lease,7.75,,,,Net,,,,,False,B,,,,,,,Prologis,,,,,Transportation,,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,False,False
COMP-00099,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-08-to-12-31-13-99,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13-99,2011 - Q4,2011-10-24,2017-02-01,2022-01-31,60.0,,,65 Oxford Dr,65 Oxford Dr,Moonachie,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,90891,Renewal,6.17,,,,NNN,Rent Bump Percent = 2.90%/1y,0.0,0.0,,False,B,,,,,,,Forsgate Industrial Partners,,,,,,,,10,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,False,False
COMP-00102,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-08-to-12-31-13-102,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13-102,2011 - Q4,2011-11-01,2012-03-01,2017-02-28,60.0,,JK,745 Joyce Kilmer Ave,745 Joyce Kilmer Ave,New Brunswick,NJ,Northern New Jersey,Exit 9,,Unmatched to 150K master building,,,108000,Other,2.25,,,,,,,,,False,C,,,,,,,,,,,,Transportation,,,10,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,False,False
COMP-00104,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-08-to-12-31-13-104,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13-104,2011 - Q4,2011-11-08,2012-03-08,2018-03-07,72.0,,,65 Oxford Dr,65 Oxford Dr,Moonachie,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,95542,New Lease,6.86,,,,Net,,,,,False,B,,,,,,,Forsgate Industrial Partners,,,,,,,,10,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,False,False
COMP-00106,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-08-to-12-31-13-106,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13-106,2011 - Q4,2011-11-20,2012-03-20,2017-03-19,60.0,,"Uncommon Carrier, Inc",700 Bartley Chester Rd,700 Bartley Chester Rd,Flanders,NJ,Northern New Jersey,Morris,,Unmatched to 150K master building,,,157000,New Lease,3.0,,,,Net,,,,,False,C,,,,,,,,,,,,Transportation,,,10,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,False,False
COMP-00108,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-08-to-12-31-13-108,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13-108,2011 - Q4,2011-12-01,2012-04-01,2017-03-31,60.0,,CJ Parts Distributors,2 Chelten Way,2 Chelten Way,Trenton,NJ,Northern New Jersey,Exit 7A/Trenton,,Unmatched to 150K master building,,,77636,Other,1.85,,,,,,,,,False,C,,,,,,,,,,,,Transportation,,,10,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,False,False
COMP-00113,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-08-to-12-31-13-113,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13-113,2011 - Q4,2011-12-12,2012-05-01,2022-04-30,120.0,,Bed Bath & Beyond Inc.,1 N Enterprise Ave - Building 1,1 N Enterprise Ave,Secaucus,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,164125,New Lease,8.5,,,,NNN,"Rent Schedule: 8.5/60 months, 9.78/60 months",,,,False,A,,,,,,,Prologis,,,Jones Lang LaSalle,,Retail,rent escalation: year 6 - +15%,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,False,False
COMP-00115,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-08-to-12-31-13-115,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13-115,2012 - Q1,2012-01-01,2012-05-01,2018-04-30,72.0,,Ferguson,1116 Longford Rd,1116 Longford Rd,Phoenixville,,Philadelphia,Montgomery County,,Unmatched to 150K master building,,,106000,New Lease,3.75,,,,,"Rent Schedule: 3.75/24 months, 4.0/12 months, 4.25/12 months, 4.5/12 months, 4.75/12 months",,,,False,B,,,,,,,EQT Real Estate,,,,,"Construction, Engineering and Architecture","The building does not have rail access and has approximately 8,000 s.f. (7.5%) office space.",,10,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,False,False
COMP-00116,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-08-to-12-31-13-116,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13-116,2012 - Q1,2012-01-01,2012-02-01,2014-06-30,29.0,,Automatic Data Processing,101 Herrod Blvd,101 Herrod Blvd,Dayton,NJ,Northern New Jersey,Exit 8A,,Unmatched to 150K master building,,,67403,Renewal,15.54,,,,,,,,,False,A,,,,,,,Forsgate Industrial Partners,,,,,"Technology, Advertising, Media, and Information",,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,False,False
COMP-00117,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-08-to-12-31-13-117,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13-117,2012 - Q1,2012-01-17,2013-01-01,2024-12-31,144.0,,Donna Karan Company Store,400 Commerce Blvd,400 Commerce Blvd,Carlstadt,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,197000,New Lease,8.0,,,,NNN,,,0.13,,False,B,,,,,,,Russo PLLC,,,,,Retail,,,12,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,False,False
COMP-00118,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-08-to-12-31-13-118,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13-118,2012 - Q1,2012-01-18,2012-01-18,2016-06-17,54.0,,Pactiv Corporation,77-79 Metro Way,77-79 Metro Way,Secaucus,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,160000,New Lease,5.25,,,,NNN,,3.0,,,False,C,,,,,,,"Hartz Mountain Industries, Inc.",,,,,"Manufacturing (except Pharmaceutical, Retail, and Computer Tech)",,,12,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,False,False
COMP-00119,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-08-to-12-31-13-119,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13-119,2012 - Q1,2012-02-01,2012-06-01,2017-05-31,60.0,,"J.B. Hunt Transport Services , Inc.",5601 Westside Ave,5601 Westside Ave,North Bergen,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,196592,New Lease,4.5,,,,NNN,,2.0,,,False,B,,,,,,,"Hartz Mountain Industries, Inc.",,,,,Transportation,,,12,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,False,False
COMP-00120,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-08-to-12-31-13-120,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13-120,2012 - Q1,2012-02-01,2012-06-01,2022-05-31,120.0,,CCA Industries,200 Murray Hill Pky,200 Murray Hill Pky,East Rutherford,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,82375,Other,5.9,,,,NNN,,,,,False,C,,,,,,,Shushana Company,,,,,"Business, Professional, and Consulting Services (except Financial and Legal) - Including Accounting",,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,False,False
COMP-00122,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-08-to-12-31-13-122,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13-122,2012 - Q1,2012-02-09,2012-02-09,2017-02-08,60.0,,Avanti Linens,234 Moonachie Rd - Avanti Linens,234 Moonachie Rd,Moonachie,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,120000,New Lease,4.5,,,,NNN,,4.0,,,False,B,,,,,,,Prologis,,,,,Retail,,,12,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,False,False
COMP-00123,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-08-to-12-31-13-123,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13-123,2012 - Q1,2012-02-09,2012-02-09,2021-06-08,112.0,,AuerPak Brands,117 Seaview Dr,117 Seaview Dr,Secaucus,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,60457,New Lease,6.5,,,,NNN,Rent Schedule: 6.5/122 months,,,,False,C,,,,,,,"Hartz Mountain Industries, Inc.",,,,,Retail,,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,False,False
COMP-00126,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-08-to-12-31-13-126,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13-126,2012 - Q2,2012-04-01,2012-08-01,2018-07-31,72.0,,,640 Dell Rd,640 Dell Rd,Carlstadt,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,65655,New Lease,6.25,,,,Net,,,,,False,C,,,,,,,,,,,,,,,9,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,False,False
COMP-00129,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-08-to-12-31-13-129,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13-129,2012 - Q2,2012-05-29,2012-06-13,2017-06-12,60.0,,Pantone,590 Commerce Blvd - Pantone Inc,590 Commerce Blvd,Carlstadt,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,80000,Renewal,7.5,,,,Net of Electric,Rent Bump Percent = 3.00%/1y,,,,False,B,,,,,,,Russo Development LLC,,,,,Retail,Rent Escalations: 3% annual increases,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,False,False
COMP-00131,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-08-to-12-31-13-131,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13-131,2012 - Q2,2012-06-01,2012-10-01,2028-09-30,192.0,,Coty Inc.,500 American Rd,500 American Rd,Morris Plains,NJ,Northern New Jersey,Morris,,Unmatched to 150K master building,,,98169,New Lease,9.74,,,,,,,,,False,B,,,,,,,GTJ REIT INC,,,,,Retail,"Rent forgiveness on 65,000 for remaning 3 yrs",,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,False,False
COMP-00132,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-08-to-12-31-13-132,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13-132,2012 - Q2,2012-06-01,2012-08-15,2022-11-14,124.0,,Quivican Trucking Corp,200 Hollister Rd - Teterboro Distribution Center,200 Hollister Rd,Teterboro,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,163000,New Lease,4.65,,,,Net,,3.0,,,False,A,,,,,,,SEAGIS Property Group LP,,,Jones Lang LaSalle,,Transportation,,,12,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,False,False
COMP-00136,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-08-to-12-31-13-136,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13-136,2012 - Q3,2012-07-20,2012-11-20,2017-11-19,60.0,,HD Supply Facilities Management,3 Enterprise Ave N - Building 2,3 Enterprise Ave N,Secaucus,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,243740,Other,8.25,,,,Net,,,,,False,A,,,,,,,Prologis,,,,,Retail,,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,False,False
COMP-00137,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-08-to-12-31-13-137,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13-137,2012 - Q3,2012-08-01,2012-12-01,2017-11-30,60.0,,Vira Manufacturing Inc,1 Buckingham Ave,1 Buckingham Ave,Perth Amboy,NJ,Northern New Jersey,Exit 10,,Unmatched to 150K master building,,,254750,New Lease,3.5,,,,,,,,,False,C,,,,,,,,,,,,,Multi-story,,10,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,False,False
COMP-00138,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-08-to-12-31-13-138,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13-138,2012 - Q3,2012-08-01,2012-12-01,2017-11-30,60.0,,Amtrak Corporation,5 Boulden Cir,5 Boulden Cir,New Castle,,Philadelphia,New Castle County,,Unmatched to 150K master building,,,119653,Renewal,4.47,,,,NNN,Rent Bump Percent = 3.00%/1y,0.0,0.0,,False,C,,,,,,,,,,,,Transportation,,,9,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,False,False
COMP-00140,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-08-to-12-31-13-140,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13-140,2012 - Q3,2012-08-01,2012-12-01,2017-11-30,60.0,,X-Rite,590 Commerce Blvd - Pantone Inc,590 Commerce Blvd,Carlstadt,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,78421,Other,8.5,,,,,,,,,False,B,,,,,,,Russo Development LLC,,,,,"Technology, Advertising, Media, and Information",,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,False,False
COMP-00141,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-08-to-12-31-13-141,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13-141,2012 - Q3,2012-08-04,2012-12-04,2028-01-03,181.0,,"New York Mutual Trading Co., Inc.",75-85 Metro Way,75-85 Metro Way,Secaucus,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,149000,New Lease,5.0,,,,,,,,,False,B,,,,,,,"Hartz Mountain Industries, Inc.",,,,,Retail,,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,False,False
COMP-00143,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-08-to-12-31-13-143,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13-143,2012 - Q3,2012-09-01,2013-01-01,2012-12-31,,,,490 Huyler St,490 Huyler St,South Hackensack,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,90480,New Lease,5.5,,,,,,,0.03,,False,B,,,,,,,Park Ave Motor Corp,,,,,,,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-08 to 12-31-13.csv,False,False
